name,model,formula,threads,time_s,memory_MB,runs
gg1_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_all_girls_gets_omniscient_before_10_steps_TRUE.json,32,0.364758,106.121094,3
gg2_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_only_player_one_gets_omniscient_before_10_steps_TRUE.json,1,0.565153,13.375000,2
gg2_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_only_player_one_gets_omniscient_before_10_steps_TRUE.json,2,0.502026,21.554688,3
gg2_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_only_player_one_gets_omniscient_before_10_steps_TRUE.json,4,0.485245,25.203125,3
gg2_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_only_player_one_gets_omniscient_before_10_steps_TRUE.json,8,0.517024,39.964844,2
gg2_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_only_player_one_gets_omniscient_before_10_steps_TRUE.json,16,0.447007,66.687500,3
gg2_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_only_player_one_gets_omniscient_before_10_steps_TRUE.json,32,0.476432,108.871094,3
gg3_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,1,0.078837,8.957031,13
gg3_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,2,0.141189,9.753906,8
gg3_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,4,0.105811,10.140625,10
gg3_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,8,0.182318,22.734375,7
